"fecha_hecho","cod_depto","departamento","cod_muni","municipio","cantidad"
"2023-11-20T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2023-11-19T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2023-11-17T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2023-11-16T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2023-11-10T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2023-11-09T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2023-11-07T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2023-11-04T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2023-11-01T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2023-10-31T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2023-10-30T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2023-10-28T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2023-10-27T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2023-09-27T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2023-09-27T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2023-09-23T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2023-09-19T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2023-09-09T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2023-09-09T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2023-09-09T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2023-09-07T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2023-08-29T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2023-08-26T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2023-08-17T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2023-08-08T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2023-08-01T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2023-07-27T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2023-07-21T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2023-07-19T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2023-07-13T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2023-06-26T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2023-06-07T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2023-05-13T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2023-05-01T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2023-04-20T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2023-04-10T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2023-03-31T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2023-03-17T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2023-03-16T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2023-03-09T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2023-03-06T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2023-02-27T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2023-02-15T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2023-02-02T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2023-02-01T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2023-01-25T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2023-01-06T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2022-12-30T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2022-12-28T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2022-12-24T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2022-12-24T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2022-12-23T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2022-12-14T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2022-12-08T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2022-12-05T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2022-12-03T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2022-12-02T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2022-11-29T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2022-11-22T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2022-11-13T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2022-11-02T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2022-09-14T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2022-08-29T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2022-08-26T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2022-08-26T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2022-08-21T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2022-08-17T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2022-07-30T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2022-07-27T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2022-07-16T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2022-07-14T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2022-06-29T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2022-05-27T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2022-05-12T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2022-05-09T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2022-04-21T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2022-04-20T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2022-04-05T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2022-03-12T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2022-03-11T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2022-03-07T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2022-02-20T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2022-01-18T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2022-01-17T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2022-01-13T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2021-12-25T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2021-12-20T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2021-12-13T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2021-11-25T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2021-11-20T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2021-11-08T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2021-11-01T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2021-10-30T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2021-10-28T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2021-10-27T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2021-10-25T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2021-10-25T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2021-10-20T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2021-10-18T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2021-10-16T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2021-10-13T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2021-10-13T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2021-10-11T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2021-10-02T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2021-09-23T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2021-09-18T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2021-09-18T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2021-09-14T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2021-08-26T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2021-08-18T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2021-08-15T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2021-08-12T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2021-07-26T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2021-07-24T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2021-07-24T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2021-07-18T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2021-07-16T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2021-07-12T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2021-07-11T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2021-07-09T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2021-06-25T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2021-06-24T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2021-06-11T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2021-06-08T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2021-06-04T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2021-05-21T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2021-05-10T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2021-04-18T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2021-04-16T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2021-04-12T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2021-04-10T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2021-04-08T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2021-04-04T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2021-03-17T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2021-03-10T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2021-03-09T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2021-03-06T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2021-03-05T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2021-03-02T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2021-02-20T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2021-02-20T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2021-02-19T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2021-02-17T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2021-02-15T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2021-02-15T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2021-02-12T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2021-02-10T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2021-02-06T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2021-02-03T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2021-01-20T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2021-01-01T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2020-12-20T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2020-12-10T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2020-12-05T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2020-11-15T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2020-11-15T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2020-11-14T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2020-11-04T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2020-10-29T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2020-10-27T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2020-10-22T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2020-10-22T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2020-10-16T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2020-10-14T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2020-09-28T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2020-09-18T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2020-09-18T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2020-09-16T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2020-09-12T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2020-09-03T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2020-08-26T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2020-08-20T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2020-08-12T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2020-08-07T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2020-07-27T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2020-07-23T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2020-07-23T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2020-07-02T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2020-06-18T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2020-06-15T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2020-06-15T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2020-06-12T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
