"fecha_hecho","cod_depto","departamento","cod_muni","municipio","cantidad"
"2006-07-02T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2006-07-03T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","2"
"2006-07-04T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2006-07-11T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2006-07-22T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2006-07-25T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2006-07-27T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2006-08-03T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2006-08-09T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","3"
"2006-08-11T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2006-08-12T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2006-08-15T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2006-08-25T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2006-08-26T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2006-09-02T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2006-09-03T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","2"
"2006-09-05T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","2"
"2006-09-09T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2006-09-12T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2006-09-14T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2006-09-20T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","2"
"2006-09-21T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2006-09-23T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2006-09-24T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2006-09-27T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2006-09-29T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2006-09-30T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2006-10-04T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2006-10-05T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2006-10-08T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2006-10-10T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2006-10-14T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","2"
"2006-10-20T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2006-10-21T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2006-10-22T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2006-10-23T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2006-10-26T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2006-10-28T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2006-11-02T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2006-11-03T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","2"
"2006-11-08T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","3"
"2006-11-11T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2006-11-16T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2006-11-18T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2006-11-23T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2006-12-06T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2006-12-14T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2006-12-15T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2006-12-16T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2006-12-18T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2006-12-19T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2007-01-02T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","3"
"2007-01-03T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","2"
"2007-01-10T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2007-01-11T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2007-01-15T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2007-01-17T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","2"
"2007-01-19T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2007-01-20T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","3"
"2007-01-21T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2007-01-23T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","3"
"2007-01-24T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2007-01-26T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","2"
"2007-02-06T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2007-02-07T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2007-02-09T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","2"
"2007-02-10T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2007-02-11T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2007-02-14T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2007-02-16T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2007-02-19T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2007-03-01T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2007-03-10T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2007-03-17T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2007-03-20T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2007-03-27T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2007-04-13T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2007-04-28T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2007-05-04T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2007-05-13T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2007-05-14T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2007-05-19T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2007-05-25T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2007-05-28T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2007-06-06T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","2"
"2007-06-07T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2007-06-12T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2007-07-06T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2007-07-11T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","2"
"2007-07-26T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2007-07-27T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","2"
"2007-08-08T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2007-08-09T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","2"
"2007-08-11T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2007-08-14T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2007-08-17T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","2"
"2007-08-25T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","2"
"2007-08-28T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2007-08-31T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2007-09-01T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2007-09-03T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2007-09-05T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2007-09-10T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2007-09-12T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2007-09-14T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2007-09-16T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","2"
"2007-10-04T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2007-10-20T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2007-10-25T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2007-10-27T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2007-11-10T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2007-11-24T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2007-11-26T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2007-11-27T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2007-12-17T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2007-12-21T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","2"
"2008-01-02T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2009-01-01T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","2"
"2009-01-03T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2009-01-06T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2009-01-08T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2009-01-09T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2009-01-12T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","2"
"2009-01-15T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","2"
"2009-01-16T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2009-01-17T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","3"
"2009-01-19T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","2"
"2009-01-21T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2009-01-23T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2009-01-24T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2009-01-26T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2009-01-27T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2009-01-31T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2009-02-14T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2009-02-18T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2009-02-20T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","2"
"2009-02-21T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2009-02-22T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2009-02-25T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","4"
"2009-02-27T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2009-03-02T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","3"
"2009-03-05T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2009-03-06T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","2"
"2009-03-09T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2009-03-10T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2009-03-12T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2009-03-15T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2009-03-17T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2009-03-18T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2009-03-19T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","2"
"2009-03-24T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","2"
"2009-03-25T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2009-03-28T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2009-03-29T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2009-03-31T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2009-04-01T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2009-04-06T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2009-04-08T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","2"
"2009-04-10T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","2"
"2009-04-13T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2009-04-14T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2009-04-15T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2009-04-21T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2009-04-22T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2009-04-24T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2009-04-25T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2009-04-27T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2009-04-28T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2009-04-29T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2009-04-30T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2009-05-05T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2009-05-07T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2009-05-13T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","2"
"2009-05-15T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2009-05-16T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","2"
"2009-05-17T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2009-05-18T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2009-05-20T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2009-05-26T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2009-05-28T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2009-05-29T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2009-05-30T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2009-05-31T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2009-06-01T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2009-06-02T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","2"
"2009-06-06T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2009-06-16T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2009-06-25T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","2"
"2009-06-30T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2009-07-04T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2009-07-08T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2009-07-11T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2009-07-14T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2009-07-15T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2009-07-21T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2009-07-27T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2009-07-28T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2009-07-29T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
