"fecha_hecho","cod_depto","departamento","cod_muni","municipio","zona","cantidad"
"2014-02-28T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2014-03-06T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2014-03-15T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2014-03-18T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","2"
"2014-03-26T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2014-04-05T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","RURAL","1"
"2014-04-08T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2014-04-20T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2014-05-02T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2014-05-06T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2014-05-09T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","RURAL","1"
"2014-05-12T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2014-05-19T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2014-05-25T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2014-06-01T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2014-06-08T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2014-06-10T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2014-06-11T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2014-06-18T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2014-06-21T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2014-06-29T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","RURAL","1"
"2014-07-15T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2014-07-21T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","RURAL","1"
"2014-07-24T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2014-07-27T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2014-07-30T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2014-07-31T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2014-07-31T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2014-08-16T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2014-08-18T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","2"
"2014-08-19T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2014-08-29T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2014-08-30T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2014-08-31T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2014-09-03T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2014-09-10T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2014-09-14T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","3"
"2014-09-29T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2014-10-03T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2014-10-19T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2014-10-22T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2014-10-26T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2014-10-28T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2014-11-01T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2014-11-02T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2014-11-04T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2014-11-10T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2014-12-24T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2015-01-12T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2015-01-13T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2015-01-16T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2015-01-24T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2015-01-26T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2015-02-03T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2015-02-21T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2015-02-28T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2015-03-04T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","3"
"2015-03-05T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2015-03-14T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","RURAL","1"
"2015-03-15T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2015-03-18T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2015-03-25T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2015-04-02T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2015-04-11T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2015-04-12T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2015-04-13T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","RURAL","1"
"2015-04-15T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","RURAL","1"
"2015-04-21T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2015-04-22T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2015-04-23T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2015-04-25T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2015-04-26T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2015-04-27T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","4"
"2015-05-06T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2015-05-10T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2015-05-12T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2015-05-12T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2015-05-13T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","2"
"2015-05-20T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2015-05-21T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","2"
"2015-05-24T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2015-05-26T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2015-05-27T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2015-06-02T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","2"
"2015-06-03T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2015-06-03T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2015-06-06T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","RURAL","1"
"2015-06-07T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2015-06-07T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2015-06-09T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2015-06-11T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","2"
"2015-06-12T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2015-06-12T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","RURAL","1"
"2015-06-13T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2015-06-14T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2015-06-14T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","RURAL","1"
"2015-06-21T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2015-06-24T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2015-06-26T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2015-07-02T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2015-07-12T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2015-07-16T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2015-07-19T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","RURAL","1"
"2015-07-20T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","RURAL","1"
"2015-07-20T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2015-07-23T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2015-07-24T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2015-07-31T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2015-08-01T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2015-08-05T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","RURAL","1"
"2015-08-06T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","2"
"2015-08-08T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2015-08-09T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2015-08-10T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","2"
"2015-08-10T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","RURAL","1"
"2015-08-22T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2015-08-23T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2015-08-23T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","RURAL","1"
"2015-08-24T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2015-08-29T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2015-08-31T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2015-09-06T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","3"
"2015-09-06T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","RURAL","1"
"2015-09-08T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2015-09-09T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2015-09-25T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2015-10-05T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2015-10-15T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","2"
"2015-10-21T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2015-10-28T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2015-10-31T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2015-11-01T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2015-11-01T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","RURAL","1"
"2015-11-14T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","RURAL","1"
"2015-11-16T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","2"
"2015-11-25T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","2"
"2015-11-29T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2015-11-29T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","RURAL","1"
"2015-11-30T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2015-12-02T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2015-12-06T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2015-12-19T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2015-12-22T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2015-12-25T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","RURAL","1"
"2015-12-26T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2015-12-27T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2015-12-27T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2016-01-24T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2016-01-29T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2016-01-29T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","RURAL","1"
"2016-02-02T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2016-02-06T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2016-02-11T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2016-02-14T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","2"
"2016-02-14T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2016-02-15T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2016-02-16T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2016-02-20T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2016-02-24T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2016-02-25T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2016-02-27T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2016-02-27T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","RURAL","1"
"2016-02-28T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","RURAL","1"
"2016-02-29T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2016-03-01T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2016-03-03T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2016-03-17T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2016-03-18T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2016-03-21T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2016-03-23T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2016-03-27T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2016-04-01T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2016-04-03T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","RURAL","1"
"2016-04-06T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2016-04-07T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2016-04-10T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2016-04-11T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2016-04-19T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","RURAL","1"
"2016-04-23T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2016-04-23T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","2"
"2016-04-24T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2016-05-04T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2016-05-09T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2016-05-10T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2016-05-12T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","RURAL","1"
"2016-05-14T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2016-05-16T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2016-05-25T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2016-05-30T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2016-06-02T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","RURAL","1"
"2016-06-03T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2016-06-12T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","2"
"2016-06-17T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2016-06-17T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2016-06-19T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","RURAL","1"
"2016-06-26T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2016-06-28T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2016-07-02T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2016-07-04T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2016-07-04T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","2"
"2016-07-06T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2016-07-07T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2016-07-08T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2016-07-10T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2016-07-10T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2016-07-12T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","RURAL","1"
"2016-07-18T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2016-07-19T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2016-07-29T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","RURAL","1"
"2016-07-31T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","RURAL","1"
"2016-07-31T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","RURAL","1"
"2016-08-01T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2016-08-03T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2016-08-06T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2016-08-07T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","3"
"2016-08-10T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2016-08-15T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","RURAL","1"
"2016-08-17T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","RURAL","1"
"2016-08-20T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","3"
"2016-08-22T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2016-08-27T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2016-09-04T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2016-09-05T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2016-09-06T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2016-09-10T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2016-09-11T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2016-09-28T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2016-10-02T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2016-10-09T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2016-10-11T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2016-10-17T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2016-10-19T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2016-10-23T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","2"
"2016-10-31T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2016-11-05T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2016-11-07T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2016-11-13T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2016-11-14T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2016-11-19T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2016-11-19T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","2"
"2016-11-22T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","RURAL","1"
"2016-11-24T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2016-11-29T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","RURAL","1"
"2016-12-01T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2016-12-06T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2016-12-07T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","2"
"2016-12-08T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2016-12-11T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2016-12-14T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","2"
"2016-12-21T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2017-01-03T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2017-01-04T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2017-01-17T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2017-01-20T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2017-01-26T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2017-01-27T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2017-02-05T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2017-02-07T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2017-02-07T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2017-02-08T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2017-02-11T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2017-02-20T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","RURAL","1"
"2017-02-25T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2017-02-26T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2017-02-27T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2017-03-05T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2017-03-07T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","RURAL","1"
"2017-03-20T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2017-03-26T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2017-04-01T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","2"
"2017-04-05T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","2"
"2017-04-09T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2017-04-09T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2017-04-09T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","RURAL","1"
"2017-04-11T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2017-04-15T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2017-04-16T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2017-04-16T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","RURAL","1"
"2017-04-16T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","RURAL","3"
